"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Q8XE7JGG","book","2021","Johannesson, Paul; Perjons, Erik","An Introduction to Design Science","","978-3-030-78131-6 978-3-030-78132-3","","10.1007/978-3-030-78132-3","https://link.springer.com/10.1007/978-3-030-78132-3","","2021","2026-02-18 20:21:38","2026-02-18 20:21:38","2026-02-18 20:21:38","","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springer.com/tdm","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-030-78132-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E265XLKZ","journalArticle","2023","Castle-Green, Teresa; Reeves, Stuart; Fischer, Joel E.; Koleva, Boriana","Revisiting the Digital Plumber: Modifying the Installation Process of an Established Commercial IoT Alarm System","Computer Supported Cooperative Work (CSCW)","","0925-9724, 1573-7551","10.1007/s10606-022-09455-2","https://link.springer.com/10.1007/s10606-022-09455-2","Abstract                            The ‘digital plumber’ is a conceptualisation in ubicomp research that describes the work of installing and maintaining IoT devices. But an important and often understated element of               commercial               IoT solutions is their long-term socio-technical infrastructural nature, and therefore long-term installation and maintenance needs. This adds complexity to both the practice of digital plumbing and to the work of design that supports it. In this paper we study a commercial company producing and installing IoT alarm systems. We examine video recordings that capture how a digital plumbing representative and software development team members make changes to both the installation process and supporting technology. Our data enables us to critically reflect on concepts of infrastructuring, and uncover the ways in which the team methodically foreground hidden elements of the infrastructure to address a point of failure experienced during field trials of a new version of their product. The contributions from this paper are twofold. Firstly, our findings build on previous examples of infrastructuring in practice by demonstrating the use of notions of elemental states to support design reasoning through the continual foregrounding and assessment of tensions identified as key factors at the point of failure. Secondly, we build on current notions of digital plumbing work. We argue that additional responsibilities of ‘reporting failure’ and ‘facilitation of change’ are part of the professional digital plumbing role and that commercial teams should support these additional responsibilities through collaborative troubleshooting and design sessions alongside solid communication channels with related stakeholders within the product team.","2023-09","2026-02-18 20:21:38","2026-02-18 20:21:38","2026-02-18 20:21:38","607-643","","3","32","","Comput Supported Coop Work","Revisiting the Digital Plumber","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\pinto\Zotero\storage\EAFXSCZ6\Castle-Green et al. - 2023 - Revisiting the Digital Plumber Modifying the Installation Process of an Established Commercial IoT.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E833I9L3","journalArticle","2020","Raibulet, Claudia; Arcelli Fontana, Francesca; Carettoni, Simone","A preliminary analysis of self-adaptive systems according to different issues","Software Quality Journal","","0963-9314, 1573-1367","10.1007/s11219-020-09502-5","http://link.springer.com/10.1007/s11219-020-09502-5","","2020-09","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","1213-1243","","3","28","","Software Qual J","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KEYFF5U","bookSection","2020","Capilla, Rafael; Zimmermann, Olaf; Carrillo, Carlos; Astudillo, Hernán","Teaching Students Software Architecture Decision Making","Software Architecture","978-3-030-58922-6 978-3-030-58923-3","","10.1007/978-3-030-58923-3_16","http://link.springer.com/10.1007/978-3-030-58923-3_16","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","231-246","","","12292","","","","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Lecture Notes in Computer Science DOI: 10.1007/978-3-030-58923-3_16","","","","","","Jansen, Anton; Malavolta, Ivano; Muccini, Henry; Ozkaya, Ipek; Zimmermann, Olaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7SCE787","book","2020","","Software Architecture: 14th European Conference, ECSA 2020, L'Aquila, Italy, September 14–18, 2020, Proceedings","","978-3-030-58922-6 978-3-030-58923-3","","10.1007/978-3-030-58923-3","https://link.springer.com/10.1007/978-3-030-58923-3","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","12292","","","Software Architecture","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","https://www.springer.com/tdm","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-030-58923-3","","","","","","Jansen, Anton; Malavolta, Ivano; Muccini, Henry; Ozkaya, Ipek; Zimmermann, Olaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8HBM2X6","bookSection","2020","Capilla, Rafael; Jolak, Rodi; Chaudron, Michel R. V.; Carrillo, Carlos","Design Decisions by Voice: The Next Step of Software Architecture Knowledge Management","Human-Centered Software Engineering","978-3-030-64265-5 978-3-030-64266-2","","10.1007/978-3-030-64266-2_10","https://link.springer.com/10.1007/978-3-030-64266-2_10","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","166-177","","","12481","","","Design Decisions by Voice","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Lecture Notes in Computer Science DOI: 10.1007/978-3-030-64266-2_10","","C:\Users\pinto\Zotero\storage\9S5TV7TY\Capilla et al. - 2020 - Design Decisions by Voice The Next Step of Software Architecture Knowledge Management.pdf","","","","Bernhaupt, Regina; Ardito, Carmelo; Sauer, Stefan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7YZ77C2","book","2020","","Human-Centered Software Engineering: 8th IFIP WG 13.2 International Working Conference, HCSE 2020, Eindhoven, The Netherlands, November 30 – December 2, 2020, Proceedings","","978-3-030-64265-5 978-3-030-64266-2","","10.1007/978-3-030-64266-2","https://link.springer.com/10.1007/978-3-030-64266-2","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","12481","","","Human-Centered Software Engineering","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-030-64266-2","","C:\Users\pinto\Zotero\storage\9S9BQB3X\Bernhaupt et al. - 2020 - Human-Centered Software Engineering 8th IFIP WG 13.2 International Working Conference, HCSE 2020, E.pdf","","","","Bernhaupt, Regina; Ardito, Carmelo; Sauer, Stefan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAMW8ZDG","journalArticle","2020","Yates, Rebecca; Power, Norah; Buckley, Jim","Characterizing the transfer of program comprehension in onboarding: an information-push perspective","Empirical Software Engineering","","1382-3256, 1573-7616","10.1007/s10664-019-09741-6","http://link.springer.com/10.1007/s10664-019-09741-6","","2020-01","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","940-995","","1","25","","Empir Software Eng","Characterizing the transfer of program comprehension in onboarding","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BU9F3FK9","bookSection","2020","Farshidi, Siamak; Jansen, Slinger","A Decision Support System for Pattern-Driven Software Architecture","Software Architecture","978-3-030-59154-0 978-3-030-59155-7","","10.1007/978-3-030-59155-7_6","http://link.springer.com/10.1007/978-3-030-59155-7_6","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","68-81","","","1269","","","","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Communications in Computer and Information Science DOI: 10.1007/978-3-030-59155-7_6","","","","","","Muccini, Henry; Avgeriou, Paris; Buhnova, Barbora; Camara, Javier; Caporuscio, Mauro; Franzago, Mirco; Koziolek, Anne; Scandurra, Patrizia; Trubiani, Catia; Weyns, Danny; Zdun, Uwe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6W7ZRPQ","book","2020","","Software Architecture: 14th European Conference, ECSA 2020 Tracks and Workshops, L'Aquila, Italy, September 14–18, 2020, Proceedings","","978-3-030-59154-0 978-3-030-59155-7","","10.1007/978-3-030-59155-7","http://link.springer.com/10.1007/978-3-030-59155-7","","2020","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","1269","","","Software Architecture","Communications in Computer and Information Science","","","","Springer International Publishing","Cham","en","http://www.springer.com/tdm","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-030-59155-7","","","","","","Muccini, Henry; Avgeriou, Paris; Buhnova, Barbora; Camara, Javier; Caporuscio, Mauro; Franzago, Mirco; Koziolek, Anne; Scandurra, Patrizia; Trubiani, Catia; Weyns, Danny; Zdun, Uwe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6URL974","bookSection","2019","Hidaka, Soichiro; Hu, Zhenjiang; Litoiu, Marin; Liu, Lin; Martin, Patrick; Peng, Xin; Wang, Guiling; Yu, Yijun","Design and Engineering of Adaptive Software Systems","Engineering Adaptive Software Systems","978-981-13-2184-9 978-981-13-2185-6","","10.1007/978-981-13-2185-6_1","http://link.springer.com/10.1007/978-981-13-2185-6_1","","2019","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","1-33","","","","","","","","","","","Springer Singapore","Singapore","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-981-13-2185-6_1","","","","","","Yu, Yijun; Bandara, Arosha; Honiden, Shinichi; Hu, Zhenjiang; Tamai, Tetsuo; Muller, Hausi; Mylopoulos, John; Nuseibeh, Bashar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRMW5GN4","book","2019","","Engineering Adaptive Software Systems: Communications of NII Shonan Meetings","","978-981-13-2184-9 978-981-13-2185-6","","10.1007/978-981-13-2185-6","http://link.springer.com/10.1007/978-981-13-2185-6","","2019","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","","","","Engineering Adaptive Software Systems","","","","","Springer Singapore","Singapore","en","http://www.springer.com/tdm","","","","DOI.org (Crossref)","","DOI: 10.1007/978-981-13-2185-6","","","","","","Yu, Yijun; Bandara, Arosha; Honiden, Shinichi; Hu, Zhenjiang; Tamai, Tetsuo; Muller, Hausi; Mylopoulos, John; Nuseibeh, Bashar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MK86G69J","bookSection","2018","Cui, Xiaofeng","Retrospection and Perspectives on Pragmatic Software Architecture Design: An Industrial Report","Computer and Information Science","978-3-319-60169-4 978-3-319-60170-0","","10.1007/978-3-319-60170-0_2","http://link.springer.com/10.1007/978-3-319-60170-0_2","","2018","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","13-28","","","719","","","Retrospection and Perspectives on Pragmatic Software Architecture Design","","","","","Springer International Publishing","Cham","","http://www.springer.com/tdm","","","","DOI.org (Crossref)","","Series Title: Studies in Computational Intelligence DOI: 10.1007/978-3-319-60170-0_2","","","","","","Lee, Roger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8B42K39W","book","2018","","Computer and Information Science","","978-3-319-60169-4 978-3-319-60170-0","","10.1007/978-3-319-60170-0","http://link.springer.com/10.1007/978-3-319-60170-0","","2018","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","719","","","","Studies in Computational Intelligence","","","","Springer International Publishing","Cham","en","http://www.springer.com/tdm","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-319-60170-0","","","","","","Lee, Roger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIXAPMDI","bookSection","2017","Solanki, Monika; Mader, Christian; Nagy, Helmut; Mückstein, Margot; Hanfi, Mahek; David, Robert; Koller, Andreas","Ontology-Driven Unified Governance in Software Engineering: The PoolParty Case Study","The Semantic Web","978-3-319-58450-8 978-3-319-58451-5","","10.1007/978-3-319-58451-5_8","https://link.springer.com/10.1007/978-3-319-58451-5_8","","2017","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","109-124","","","10250","","","Ontology-Driven Unified Governance in Software Engineering","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Lecture Notes in Computer Science DOI: 10.1007/978-3-319-58451-5_8","","","","","","Blomqvist, Eva; Maynard, Diana; Gangemi, Aldo; Hoekstra, Rinke; Hitzler, Pascal; Hartig, Olaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E7I53MCC","book","2017","","The Semantic Web: 14th International Conference, ESWC 2017, Portorož, Slovenia, May 28 – June 1, 2017, Proceedings, Part II","","978-3-319-58450-8 978-3-319-58451-5","","10.1007/978-3-319-58451-5","https://link.springer.com/10.1007/978-3-319-58451-5","","2017","2026-02-18 20:22:11","2026-02-18 20:22:11","2026-02-18 20:22:11","","","","10250","","","The Semantic Web","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-319-58451-5","","","","","","Blomqvist, Eva; Maynard, Diana; Gangemi, Aldo; Hoekstra, Rinke; Hitzler, Pascal; Hartig, Olaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
